"","PROBEID","SYMBOL","GENENAME","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"15","1552334_at","TRIOBP","TRIO and F-actin binding protein","11078",0.127110001638601,5.8292540871458,0.669575553219296,0.507336077944779,0.667355822221502,-5.86051087808411
"16","1552344_s_at","CNOT7","CCR4-NOT transcription complex subunit 7","29883",-0.747336604090275,6.3201543991789,-3.08478909202739,0.00386786838910774,0.0510330217214672,-1.98350801768939
"17","1552347_at","CRYZL1","crystallin zeta like 1","9946",-0.184084318431623,8.24759437043297,-0.941711634804855,0.352522641948753,0.529729909189539,-5.65091019407136
"18","1552362_a_at","LEAP2","liver enriched antimicrobial peptide 2","116842",0.0543226464253923,6.47986760069778,0.252560844933425,0.802022435188857,0.8795981010449,-6.04648788527274
"19","1552365_at","SCIN","scinderin","85477",1.40932822071732,7.136344940655,2.25436725725316,0.0302572399502551,0.137570130220375,-3.76731722985988
"20","1552370_at","C4orf33","chromosome 4 open reading frame 33","132321",0.0761829319736274,6.46999785824304,0.407390481212914,0.686097268064542,0.79767710058715,-5.99687091509519
"21","1552400_a_at","TMEM266","transmembrane protein 266","123591",0.0864686985733911,6.55834133583625,0.553595805621478,0.583226146130826,0.724004871058956,-5.92888236185247
"22","1552426_a_at","TM2D3","TM2 domain containing 3","80213",0.1209875582372,9.73245290915244,0.603409071883761,0.549962800291492,0.698427088558303,-5.90107200245356
"23","1552439_s_at","MEGF11","multiple EGF like domains 11","84465",0.358745266920435,7.24392503916794,1.09734140206969,0.279668510711425,0.458607221078765,-5.50082641740018
"24","1552448_a_at","FAM167A-AS1","FAM167A antisense RNA 1","83656",0.284601926063626,5.29376212208351,1.87064493320324,0.0694171897739283,0.20780515613032,-4.45339685127125
"25","1552455_at","PRUNE2","prune homolog 2 with BCH domain","158471",-0.382370357295181,8.12289569275585,-0.986045026209522,0.330593160382931,0.508654879100182,-5.61035884138902
"26","1552470_a_at","ABHD11","abhydrolase domain containing 11","83451",0.668846441672939,4.56097154955954,3.56424914268007,0.00103781167777019,0.0283499775390881,-0.810307160153418
"27","1552472_a_at","ACAP2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2","23527",-0.872804513885684,5.78902119949935,-4.12777455251495,0.000203082867108772,0.0149421554777841,0.66088413041851
"28","1552476_s_at","PLCD3","phospholipase C delta 3","113026",0.458572803001915,7.81705211044995,2.15672918683996,0.0376761606533445,0.153879943025005,-3.95122968153496
"29","1552481_s_at","MAN1A2","mannosidase alpha class 1A member 2","10905",-0.79440318551599,5.66517786555717,-4.17152373338352,0.000178390711097376,0.0147625460939542,0.778278410053715
"30","1552485_at","LACTB","lactamase beta","114294",-0.0618565045124857,6.45813775157133,-0.311978235292516,0.756829713545405,0.848120457202633,-6.0301836950778
"31","1552496_a_at","COBL","cordon-bleu WH2 repeat protein","23242",-0.339448634240535,9.03055338249182,-1.62114162973687,0.113582913734032,0.26996363368051,-4.84334951607408
"32","1552497_a_at","SLAMF6","SLAM family member 6","114836",-0.252736839555347,6.66413226041596,-1.48428039331345,0.146307306899842,0.309957472372931,-5.03691773657473
"33","1552502_s_at","RHBDL2","rhomboid like 2","54933",-0.436646010123942,5.74297894966979,-1.63581751834574,0.11046086008123,0.26524507723174,-4.82171863530806
"34","1552506_at","CRB2","crumbs cell polarity complex component 2","286204",0.00840704739217024,7.02012861229373,0.031300641115267,0.975200063221282,0.987289916842594,-6.07705838300613
"35","1552508_at","KCNE4","potassium voltage-gated channel subfamily E regulatory subunit 4","23704",-0.0149223627419373,6.71627520508178,-0.0405344576833474,0.967887627580416,0.983697044364851,-6.07673523715416
"36","1552514_at","WBP2NL","WBP2 N-terminal like","164684",-0.213722092519177,5.68615010727063,-0.761883735934599,0.451017455516993,0.618285863132231,-5.79707532779543
"37","1552516_a_at","HIPK1","homeodomain interacting protein kinase 1","204851",-0.628245435067161,7.34362555704633,-2.8014497454846,0.00808465340478457,0.0739772896195717,-2.63222799316883
"38","1552521_a_at","TMEM74","transmembrane protein 74","157753",0.426895697177903,5.68335800985615,1.7595635115802,0.0868497374726483,0.23461672325529,-4.63276534611549
"39","1552536_at","VTI1A","vesicle transport through interaction with t-SNAREs 1A","143187",-0.336295654698857,5.94611601330229,-2.0422601725205,0.0483898149259594,0.173616782998189,-4.15889348543358
"40","1552557_a_at","ZDHHC15","zinc finger DHHC-type palmitoyltransferase 15","158866",0.050753413709665,4.16582360328557,0.355472187614806,0.724279027314638,0.825314559725475,-6.01608595110635
"41","1552562_at","ZNF570","zinc finger protein 570","148268",-0.584284541853473,5.68519767739876,-3.96544327176546,0.000327417959468325,0.0175547119866179,0.22886005206016
"42","1552566_at","BTBD16","BTB domain containing 16","118663",-0.328272417097609,4.86859607196837,-1.94286487746878,0.0597651824795732,0.192918618453808,-4.33198422078946
"43","1552576_at","ALMS1P1","ALMS1 pseudogene 1","200420",-0.0176308015477638,6.17415143732165,-0.13405625155792,0.894093472950558,0.939682918521842,-6.06878264907338
"44","1552579_a_at","ADAM21","ADAM metallopeptidase domain 21","8747",-0.346229552828497,4.62016863072111,-2.60870305256298,0.0130867183158455,0.0946242985330022,-3.0511276500896
"45","1552611_a_at","JAK1","Janus kinase 1","3716",-0.558228397697914,7.96502407401196,-2.35951664909964,0.0237545785811617,0.123189212557032,-3.56254722545074
"46","1552612_at","CDC42SE2","CDC42 small effector 2","56990",-1.05798204241033,8.42015266992743,-3.91314351130366,0.000381419034725519,0.0191818991011765,0.0909595363178939
"47","1552617_a_at","COP1","COP1 E3 ubiquitin ligase","64326",-0.0451649225526989,8.01071221618223,-0.230227822891999,0.819198345589889,0.890874886562313,-6.05173200471706
"48","1552619_a_at","ANLN","anillin actin binding protein","54443",-0.889887870119843,10.5551069770533,-1.9135437497717,0.0635346396404021,0.199029651290784,-4.38172566441046
"49","1552620_at","SPRR4","small proline rich protein 4","163778",-0.210802789247973,7.44359810735429,-1.41748279528823,0.164809931482057,0.331930089661942,-5.12594095217148
"50","1552625_a_at","TRNT1","tRNA nucleotidyl transferase 1","51095",-0.328448396407015,5.9689391111636,-2.48023837935289,0.0178649114462241,0.109337162949568,-3.31923223389775
"51","1552626_a_at","TMEM163","transmembrane protein 163","81615",0.498716495333102,7.93167157308887,2.26897344449782,0.029267572320779,0.13539530414184,-3.73928291779107
"52","1552627_a_at","ARHGAP5","Rho GTPase activating protein 5","394",-1.05618374925907,7.65256667784661,-3.87065956866924,0.000431575085976278,0.0200156482446954,-0.0205635451987609
"53","1552656_s_at","UHMK1","U2AF homology motif kinase 1","127933",-0.863112525131266,6.54856397909789,-3.41171168827177,0.00159036158251421,0.0345492343787571,-1.19267110942556
"54","1552660_a_at","C5orf22","chromosome 5 open reading frame 22","55322",-1.03646908762394,6.17042695545857,-3.36729032959398,0.00179838263762806,0.0362261762199771,-1.30251492056474
"55","1552662_a_at","PCDHGB7","protocadherin gamma subfamily B, 7","56099",-0.0716113539715462,6.40057789071394,-0.300691353612979,0.765353529998591,0.854726743007511,-6.03354359195924
"56","1552667_a_at","SH2D3C","SH2 domain containing 3C","10044",0.251030696653737,7.097151637063,1.50563610824003,0.140753852564157,0.303482113458785,-5.00769444545705
"57","1552678_a_at","USP28","ubiquitin specific peptidase 28","57646",-0.421204431796144,7.03010735803164,-2.46095053532911,0.0187063502353469,0.111477944624794,-3.35868008540016
"58","1552689_at","CASKIN1","CASK interacting protein 1","57524",0.544728252718736,10.4705989400006,2.72165065481721,0.00988906373175555,0.0817687578791777,-2.80798993457306
"59","1552696_at","NIPA1","NIPA magnesium transporter 1","123606",-0.602038045455963,5.6107655845085,-2.99046996255281,0.00496181899765778,0.0576211238437678,-2.20353483874298
"60","1552701_a_at","CARD16","caspase recruitment domain family member 16","114769",0.387482027227172,5.41141534060361,1.42702653384982,0.162059059392472,0.328683162711492,-5.11344430295889
"61","1552705_at","DUSP19","dual specificity phosphatase 19","142679",0.644991969716302,3.99900974219841,3.40889356728502,0.00160284306461493,0.0346709401101256,-1.19966053874059
"62","1552714_at","CREG2","cellular repressor of E1A stimulated genes 2","200407",0.203837587111355,8.2879612084391,0.455758973849983,0.651259360789732,0.77277155465103,-5.97663993279277
"63","1552715_a_at","RXFP1","relaxin family peptide receptor 1","59350",-1.62187978654129,4.65160223749167,-3.03337102679779,0.00443229627911414,0.0548864207536493,-2.10393983415255
"64","1552727_s_at","ADAMTS17","ADAM metallopeptidase with thrombospondin type 1 motif 17","170691",0.405584302822397,5.48473670271205,2.39253241963175,0.0219901579209591,0.119200219363092,-3.4968602787203
"65","1552733_at","KLHDC1","kelch domain containing 1","122773",-0.0917018207249489,7.49626971881663,-0.400583344508566,0.691058686633304,0.801135314693928,-5.99953792082664
"66","1552739_s_at","ST7L","suppression of tumorigenicity 7 like","54879",-0.261108965191219,6.23261723139454,-1.68264390399659,0.100968247252846,0.253916879771326,-4.75158933864672
"67","1552742_at","KCNH8","potassium voltage-gated channel subfamily H member 8","131096",-0.503491068139702,8.08845293779292,-1.39651860552999,0.170981056667638,0.340072819891434,-5.15312922464998
"68","1552749_a_at","KLC3","kinesin light chain 3","147700",-0.305236528777652,8.33656412538956,-2.05561228081552,0.0470158878061755,0.171028563365662,-4.13512373838845
"69","1552789_at","SEC62","SEC62 homolog, preprotein translocation factor","7095",0.499963344673951,5.37922913082121,2.6707160952236,0.011229110331745,0.0879482767241564,-2.91846922956243
"70","1552806_a_at","SIGLEC10","sialic acid binding Ig like lectin 10","89790",0.473840094164487,5.86150443082324,2.01376842605558,0.0514394714783503,0.178120876847053,-4.20920839970554
"71","1552812_a_at","SENP1","SUMO specific peptidase 1","29843",-0.553862596592431,6.12521025528957,-3.73434713336532,0.000639607569871056,0.0232752501960298,-0.375204745194263
"72","1552813_at","KLF14","Kruppel like factor 14","136259",-0.297698927345021,5.76031615164594,-2.06503341681388,0.0460671310372576,0.169102942773327,-4.1182792361513
"73","1552843_at","SLC26A1","solute carrier family 26 member 1","10861",-0.026189569507812,4.47752145178312,-0.179691090257018,0.858387501349772,0.917962843730802,-6.06181221617076
"74","1552845_at","CLDN15","claudin 15","24146",-0.203147117538653,7.31103731953516,-0.675340584858784,0.503709389739278,0.665276552485839,-5.85678200801576
"75","1552848_a_at","PTCHD1","patched domain containing 1","139411",-0.204767308935908,7.71892630753418,-0.922681878511854,0.362223499895057,0.539880656356968,-5.6677730463311
"76","1552879_a_at","ATOH7","atonal bHLH transcription factor 7","220202",0.63614646719463,6.09789301973334,2.58546071059231,0.0138530367948284,0.0970215569579801,-3.10031311722199
"77","1552895_a_at","ANKRD30BP2","ankyrin repeat domain 30B pseudogene 2","149992",0.308647039389086,4.31236966616946,1.70345033270644,0.0969728953408357,0.248345219775311,-4.71988976531272
"78","1552897_a_at","KCNG3","potassium voltage-gated channel modifier subfamily G member 3","170850",1.04019042051368,5.29817973627166,3.19888610184689,0.00284866978347837,0.0438390708663542,-1.71227861969898
"79","1552924_a_at","PITPNM2","phosphatidylinositol transfer protein membrane associated 2","57605",0.71591671992364,8.17731763908978,3.22081340742189,0.00268457950240388,0.0427896386420728,-1.65954499465537
"80","1552928_s_at","TAB3","TGF-beta activated kinase 1 (MAP3K7) binding protein 3","257397",-0.982181274569126,4.38931617680294,-3.72999840229693,0.000647635262928533,0.0234480367437733,-0.386434957163766
"81","1552931_a_at","PDE8A","phosphodiesterase 8A","5151",-0.97651773322076,8.08390514702341,-3.35270642889299,0.0018721812780628,0.0367950747453267,-1.33842261551431
"82","1552943_at","GABRG1","gamma-aminobutyric acid type A receptor subunit gamma1","2565",-0.869754023618714,7.20134620387547,-2.13397859620957,0.0396210816473611,0.157360324273207,-3.99319614318041
"83","1552953_a_at","NEUROD2","neuronal differentiation 2","4761",0.736167986296246,9.03683591943755,2.38470146306942,0.0223975742837738,0.11989858076986,-3.51249956174934
"84","1552977_a_at","CNPY3","canopy FGF signaling regulator 3","10695",0.55476558484076,7.18303548096471,2.33116725629549,0.0253705934082459,0.126586567160438,-3.61842495769254
"85","1553013_at","CNTNAP5","contactin associated protein family member 5","129684",0.166732246828756,7.64779136124633,0.541649020898535,0.591346791401158,0.728523057604946,-5.93520250175972
"86","1553021_s_at","BICD2","BICD cargo adaptor 2","23299",-0.347812832391484,6.24987597895127,-2.38585054711716,0.0223373669292601,0.119814260399332,-3.51020700698509
"87","1553027_a_at","KLHL4","kelch like family member 4","56062",-1.15982596102956,6.84832510813322,-4.03294914493492,0.000268618137677223,0.016612789276925,0.407807981785008
"88","1553031_at","ADGRF4","adhesion G protein-coupled receptor F4","221393",-0.234473819625113,5.21212383358304,-1.57426557649902,0.124042612814729,0.28199132547868,-4.91131545067953
"89","1553042_a_at","NFKBID","NFKB inhibitor delta","84807",0.468340751720293,6.19051567174024,3.00694837544883,0.00475174297309768,0.0565033700679603,-2.16537705086296
"90","1553048_a_at","PIP4K2B","phosphatidylinositol-5-phosphate 4-kinase type 2 beta","8396",-0.146769951794686,7.14039063774398,-0.625142906110214,0.535760651188255,0.687869999232914,-5.8882033157951
"91","1553089_a_at","WFDC2","WAP four-disulfide core domain 2","10406",-0.232735347937405,4.88607595310384,-1.58015660350324,0.122686555361016,0.279958215074529,-4.9028686251865
"92","1553099_at","TIGD1","tigger transposable element derived 1","200765",0.352852113240745,7.02433051323393,1.93043684907897,0.0613386627040168,0.19523009790227,-4.3531419084219
"93","1553101_a_at","ALKBH5","alkB homolog 5, RNA demethylase","54890",0.00861503843896294,9.8127409899546,0.0464539861850876,0.963201278434189,0.981292812870709,-6.07648438261319
"94","1553102_a_at","CCDC69","coiled-coil domain containing 69","26112",0.474755289302706,6.22874071584506,2.18314561066849,0.0355243609961021,0.150014896875035,-3.90207680125059
"95","1553107_s_at","C5orf24","chromosome 5 open reading frame 24","134553",-0.359959640632057,7.94952820660784,-1.75138572424336,0.0882673847459107,0.236193391281067,-4.64560997266903
"96","1553113_s_at","CDK8","cyclin dependent kinase 8","1024",0.112941102856992,6.34916489376568,0.511996350744715,0.61173317714092,0.743999810036254,-5.95030321904126
"97","1553122_s_at","RBAK","RB associated KRAB zinc finger","57786",-0.522265479747372,5.56898751851137,-2.92774323372352,0.00584415131387838,0.0626856893973782,-2.34765946968863
"98","1553126_a_at","SLC39A12","solute carrier family 39 member 12","221074",0.783298342226093,9.27086178975247,2.29558534711023,0.0275387351794979,0.132067652119598,-3.68786251885247
"99","1553129_at","SVEP1","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1","79987",-0.0903855270388978,3.88655025966297,-0.582935934723904,0.56351565952826,0.70914330187826,-5.9127862733029
"100","1553133_at","C9orf72","C9orf72-SMCR8 complex subunit","203228",-0.130517709528461,7.17811641997562,-0.518681104462864,0.607109123148518,0.739893599484592,-5.94697203574179
"101","1553139_s_at","PLXNA3","plexin A3","55558",0.311707047431403,6.87065066891824,1.5867798025873,0.121176387031084,0.278426711026516,-4.8933393952974
"102","1553141_at","LACC1","laccase domain containing 1","144811",-1.31783950770803,6.62570243364209,-4.05338397654249,0.000252946264146,0.01655286291354,0.462181302045511
"103","1553145_at","TAPT1-AS1","TAPT1 antisense RNA 1 (head to head)","202020",0.188437781723502,8.37944421875318,0.826140983210174,0.414084023767326,0.586396032533668,-5.74824930548571
"104","1553147_at","RANBP3L","RAN binding protein 3 like","202151",-0.665273874386928,7.47207653443244,-1.56112118980156,0.127112238544309,0.286823840110765,-4.93006389061568
"105","1553148_a_at","SNX13","sorting nexin 13","23161",-1.2455245533933,6.97298531719353,-3.97235513643004,0.000320863509750798,0.01729574426892,0.247133819409253
"106","1553150_at","KDM1B","lysine demethylase 1B","221656",-0.275694964437732,5.01059321968367,-1.72552427200405,0.0928789657622391,0.242732687291514,-4.68589969297136
"107","1553153_at","ATP6V0D2","ATPase H+ transporting V0 subunit d2","245972",-0.319207472430289,7.07534681924451,-2.27312636045797,0.0289915289573252,0.135231194766237,-3.73128760864998
"108","1553159_at","DNAH11","dynein axonemal heavy chain 11","8701",0.0431708192717855,6.44535212229146,0.249037728412666,0.804725626365006,0.881411964985251,-6.04734728474619
"109","1553177_at","SH2D1B","SH2 domain containing 1B","117157",0.00649807999599439,5.15145312715231,0.0350722778069797,0.972212933477017,0.985856262522114,-6.07693642677401
"110","1553179_at","ADAMTS19","ADAM metallopeptidase with thrombospondin type 1 motif 19","171019",-0.0400918139211486,5.23262590166192,-0.19381783030466,0.847391580493661,0.911094450732843,-6.05924416426737
"111","1553185_at","RASEF","RAS and EF-hand domain containing","158158",-0.526034100941496,11.6995498125076,-2.32679763789798,0.0256283048858884,0.127102444872278,-3.62699409785498
"112","1553191_at","DST","dystonin","667",-0.782164936111094,4.80101414423826,-2.09024494482276,0.0436103281757877,0.16468274391612,-4.07290786636616
"113","1553194_at","NEGR1","neuronal growth regulator 1","257194",-0.844210251309619,6.75821100648722,-2.20837441774622,0.0335719436393584,0.145738670062331,-3.8547119747419
"114","1553208_s_at","ARL10","ADP ribosylation factor like GTPase 10","285598",-0.311154189370527,5.32881483266259,-1.74424560475248,0.0895209863075625,0.238046828943279,-4.65678381991847
"115","1553211_at","ANKFN1","ankyrin repeat and fibronectin type III domain containing 1","162282",-0.275536845743243,6.04619629797272,-1.41747390904459,0.164812509797422,0.331930089661942,-5.12595255312246
"116","1553219_a_at","AMMECR1","AMMECR nuclear protein 1","9949",-0.351231498992201,4.63899938594351,-2.20981784252569,0.0334631852382072,0.145638872095162,-3.85198969526872
"117","1553225_s_at","ZNF75D","zinc finger protein 75D","7626",-0.323854484587563,4.78528138170065,-2.2241765553304,0.032398265917122,0.142935272584685,-3.82483678160882
"118","1553252_a_at","BRWD3","bromodomain and WD repeat domain containing 3","254065",-0.0842964812748725,6.88985333427493,-0.542273151323633,0.590921210954295,0.728337899292724,-5.93487567710614
"119","1553254_at","MAGEE2","MAGE family member E2","139599",0.554164314660462,5.07636013325206,2.87900576848909,0.00662920016975006,0.0665561132580484,-2.45838164828488
"120","1553257_at","GAL3ST3","galactose-3-O-sulfotransferase 3","89792",0.223303439380588,7.18297203792741,1.34701028454339,0.186268838472553,0.357153043315785,-5.21589546639389
"121","1553264_a_at","SYN1","synapsin I","6853",0.526850649692321,9.2663353737143,1.28408358401282,0.207192221614239,0.382368655047882,-5.29272144707664
"122","1553269_at","ZNF718","zinc finger protein 718","255403",0.400329845548052,3.81153290189368,2.04981833069364,0.0476078310179034,0.172490785306794,-4.14545314797503
"123","1553274_a_at","SNRNP48","small nuclear ribonucleoprotein U11/U12 subunit 48","154007",-0.370253166048071,6.6026160802383,-1.21978946959128,0.230356602482445,0.407206435936548,-5.36775857331867
"124","1553284_s_at","LMLN","leishmanolysin like peptidase","89782",-0.342166163656526,5.85046687949464,-2.14062173730278,0.0390441917311083,0.156484924644556,-3.98097713467553
"125","1553288_a_at","NYAP1","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1","222950",-0.162922471864815,5.67601158105382,-0.752586796568021,0.456517710768379,0.623789958593637,-5.8038235083421
"126","1553314_a_at","KIF19","kinesin family member 19","124602",0.172113847784468,6.66872775988661,0.433470607296918,0.667220339667035,0.783631672351197,-5.98624110398458
"127","1553319_at","OXGR1","oxoglutarate receptor 1","27199",0.0805291286532341,4.05887807550388,0.444413553925667,0.659363764830785,0.778526279475984,-5.98158666832654
"128","1553321_a_at","SULT1C4","sulfotransferase family 1C member 4","27233",0.128307368232684,5.44070304211125,0.573792468125692,0.569622203204227,0.714064396007786,-5.91788988929387
"129","1553328_a_at","SLC18A2","solute carrier family 18 member A2","6571",-0.417811276591561,4.64473829273647,-2.12191957282724,0.0406875560161169,0.159397809810516,-4.01530243064718
"130","1553335_x_at","BASP1-AS1","BASP1 antisense RNA 1","285696",0.085239817139267,5.40545913112066,0.485893460945359,0.629942803064468,0.757176385903739,-5.96290308494126
"131","1553336_a_at","MIER3","MIER family member 3","166968",-0.738728358371412,5.34678440152396,-4.24528405078898,0.000143250248353913,0.0136222877679948,0.977052537456146
"132","1553338_at","SDE2","SDE2 telomere maintenance homolog","163859",-0.645591126541994,5.24701946126928,-3.68454837357697,0.000737587242951271,0.0241825968519629,-0.503481140136975
"133","1553346_a_at","TNRC6A","trinucleotide repeat containing adaptor 6A","27327",-0.531405121966087,6.69615642923096,-2.5273415140764,0.0159531932760579,0.10381419510824,-3.2220014636233
"134","1553347_s_at","KCNA6","potassium voltage-gated channel subfamily A member 6","3742",0.174813820042655,6.83214679552634,0.793901840842146,0.432376417073425,0.602741581091538,-5.77322259166568
"135","1553371_at","EPHA10","EPH receptor A10","284656",-0.0447048174428017,4.82080135726454,-0.290283099700063,0.773240153044288,0.860198735535418,-6.03653278297149
"136","1553396_a_at","CCDC13","coiled-coil domain containing 13","152206",-0.259970758275597,6.93205714493817,-1.31677528971117,0.196110139453162,0.369164467455168,-5.25322370142295
"137","1553407_at","MACF1","microtubule actin crosslinking factor 1","23499",0.361532432641388,6.92113801260484,1.84637454389594,0.0729472064917852,0.212621459692943,-4.49335848354214
"138","1553410_a_at","ABCC12","ATP binding cassette subfamily C member 12","94160",0.145211180347535,5.21013381801034,0.501934820978084,0.618723492889592,0.748179970447277,-5.95523687522037
"139","1553426_at","C5orf64","chromosome 5 putative open reading frame 64","285668",-0.0753679919324926,5.698318573737,-0.450405359954681,0.655078352548863,0.775779258562583,-5.97898952804487
"140","1553440_at","AQP4-AS1","AQP4 antisense RNA 1","147429",0.256923784199305,6.03541121281967,0.566865084203156,0.574270512194665,0.717215557294291,-5.92170383661011
"141","1553442_a_at","CNTNAP4","contactin associated protein family member 4","85445",-1.34120555024654,7.37886422372568,-2.93641699310221,0.00571392217706917,0.0620342143425767,-2.32783778321621
"142","1553479_at","TMEM145","transmembrane protein 145","284339",0.309175157327692,7.81834162200037,1.75233108910519,0.0881025156012825,0.236001423667533,-4.64412767141408
"143","1553505_at","A2ML1","alpha-2-macroglobulin like 1","144568",-0.12996655718761,5.80136133512168,-0.78475690683329,0.437652707879508,0.6077076613201,-5.78013205161815
"144","1553530_a_at","ITGB1","integrin subunit beta 1","3688",-0.802629505472829,8.20313681259327,-3.20422727845204,0.00280784323054368,0.043476282279386,-1.69945112701518
"145","1553553_at","TAS2R39","taste 2 receptor member 39","259285",-0.437438644576455,4.85816748501561,-2.46011348981608,0.0187436710737866,0.111532588207656,-3.36038716084387
"146","1553555_at","TAS2R38","taste 2 receptor member 38","5726",-0.290389381634754,5.33066707747235,-2.0421671203773,0.0483995119054646,0.173616782998189,-4.1590587136489
"147","1553565_s_at","DDAH1","dimethylarginine dimethylaminohydrolase 1","23576",-0.802650229406673,6.65629437021328,-2.67728296789873,0.0110473729402113,0.0872024426290757,-2.90430155653453
"148","1553568_a_at","H1-6","H1.6 linker histone, cluster member","3010",-0.195142873518815,5.8376585639657,-1.12709681612907,0.267046132998182,0.445223984308177,-5.46968992784094
"149","1553575_at","ND6","NADH dehydrogenase subunit 6","4541",-0.230360293854284,7.63000614205357,-0.994016410095289,0.326749700499596,0.505152964631161,-5.60288029397231
"150","1553587_a_at","POLE4","DNA polymerase epsilon 4, accessory subunit","56655",0.159760770135023,8.06657406195889,0.855876364051838,0.397641901722036,0.571546033471805,-5.72436887561756
"151","1553601_a_at","TMIE","transmembrane inner ear","259236",0.602220669789146,6.03414704646516,2.5741305266209,0.0142413698297683,0.0980553332541426,-3.12418283235041
"152","1553611_s_at","KLHL35","kelch like family member 35","283212",0.277882351070668,6.43375025409152,1.75983714903382,0.0868026343187545,0.234576556014221,-4.63233468689166
"153","1553613_s_at","FOXC1","forkhead box C1","2296",0.200950702837132,7.77242590675593,0.663443558453021,0.51120923932889,0.670113933615626,-5.8644429083303
"154","1553635_s_at","TCTEX1D1","Tctex1 domain containing 1","200132",0.716169583761657,5.0527353954049,2.7443859736253,0.00934015331078325,0.0800584569495707,-2.75824279315685
"155","1553685_s_at","SP1","Sp1 transcription factor","6667",-1.24304640996215,6.42576140902326,-5.07086656533726,1.16618621082572e-05,0.00881355786108069,3.25497003929369
"156","1553693_s_at","CBR4","carbonyl reductase 4","84869",0.100661038311325,6.89796394588043,0.464504506789667,0.645041238854783,0.768653784660431,-5.97274269083898
"157","1553694_a_at","PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha","5286",-1.57433247693571,8.25025799268838,-3.75650692363855,0.000600174266905987,0.0223666302440801,-0.317896299511413
"158","1553698_a_at","CCSAP","centriole, cilia and spindle associated protein","126731",-1.01875148778816,5.80454430975181,-3.86506763338903,0.000438636441023311,0.0200975242068862,-0.0352087492521562
"159","1553710_at","FAM218A","family with sequence similarity 218 member A","152756",-0.384470603791922,5.58863570156433,-2.06716945441546,0.0458543702938774,0.168813751848898,-4.11445176351568
"160","1553718_at","ZNF548","zinc finger protein 548","147694",-0.22695827069488,8.54886761181207,-1.62123984456604,0.113561782008845,0.26996363368051,-4.84320531245787
"161","1553720_a_at","AMER2","APC membrane recruitment protein 2","219287",-0.537322223850763,10.5676971907117,-2.03449546119287,0.0492048444371094,0.174470038398056,-4.17266060223848
"162","1553725_s_at","ZNF644","zinc finger protein 644","84146",-1.34683570457965,7.82159785548795,-4.64982986332883,4.23389174221947e-05,0.0101057762608245,2.0832700554056
"163","1553729_s_at","LRRC43","leucine rich repeat containing 43","254050",0.332566763595773,5.09329530233864,2.11968563802193,0.0408878787923306,0.159812598072639,-4.01938706430712
